history_id,date,pair,base,quote,rate,provider,quality_tier
GBP_INR-2023-06-02,2023-06-02,GBP_INR,GBP,INR,108.0127,manual_uploaded_rates,manual
USD_INR-2023-06-02,2023-06-02,USD_INR,USD,INR,83.1718,manual_uploaded_rates,manual
EUR_INR-2023-06-02,2023-06-02,EUR_INR,EUR,INR,91.4919,manual_uploaded_rates,manual
GBP_USD-2023-06-02,2023-06-02,GBP_USD,GBP,USD,1.285391,manual_uploaded_rates,manual
EUR_GBP-2023-06-02,2023-06-02,EUR_GBP,EUR,GBP,0.836999,manual_uploaded_rates,manual
EUR_USD-2023-06-02,2023-06-02,EUR_USD,EUR,USD,1.086106,manual_uploaded_rates,manual
USD_GBP-2023-06-02,2023-06-02,USD_GBP,USD,GBP,0.777213,manual_uploaded_rates,manual
GBP_EUR-2023-06-02,2023-06-02,GBP_EUR,GBP,EUR,1.175784,manual_uploaded_rates,manual
GBP_INR-2023-06-03,2023-06-03,GBP_INR,GBP,INR,108.0249,manual_uploaded_rates,manual
USD_INR-2023-06-03,2023-06-03,USD_INR,USD,INR,83.1812,manual_uploaded_rates,manual
EUR_INR-2023-06-03,2023-06-03,EUR_INR,EUR,INR,91.5023,manual_uploaded_rates,manual
GBP_USD-2023-06-03,2023-06-03,GBP_USD,GBP,USD,1.285536,manual_uploaded_rates,manual
EUR_GBP-2023-06-03,2023-06-03,EUR_GBP,EUR,GBP,0.837093,manual_uploaded_rates,manual
EUR_USD-2023-06-03,2023-06-03,EUR_USD,EUR,USD,1.086228,manual_uploaded_rates,manual
USD_GBP-2023-06-03,2023-06-03,USD_GBP,USD,GBP,0.777301,manual_uploaded_rates,manual
GBP_EUR-2023-06-03,2023-06-03,GBP_EUR,GBP,EUR,1.175917,manual_uploaded_rates,manual
GBP_INR-2023-06-04,2023-06-04,GBP_INR,GBP,INR,108.0415,manual_uploaded_rates,manual
USD_INR-2023-06-04,2023-06-04,USD_INR,USD,INR,83.194,manual_uploaded_rates,manual
EUR_INR-2023-06-04,2023-06-04,EUR_INR,EUR,INR,91.5163,manual_uploaded_rates,manual
GBP_USD-2023-06-04,2023-06-04,GBP_USD,GBP,USD,1.285734,manual_uploaded_rates,manual
EUR_GBP-2023-06-04,2023-06-04,EUR_GBP,EUR,GBP,0.837222,manual_uploaded_rates,manual
EUR_USD-2023-06-04,2023-06-04,EUR_USD,EUR,USD,1.086395,manual_uploaded_rates,manual
USD_GBP-2023-06-04,2023-06-04,USD_GBP,USD,GBP,0.77742,manual_uploaded_rates,manual
GBP_EUR-2023-06-04,2023-06-04,GBP_EUR,GBP,EUR,1.176098,manual_uploaded_rates,manual
GBP_INR-2023-06-05,2023-06-05,GBP_INR,GBP,INR,108.0625,manual_uploaded_rates,manual
USD_INR-2023-06-05,2023-06-05,USD_INR,USD,INR,83.2101,manual_uploaded_rates,manual
EUR_INR-2023-06-05,2023-06-05,EUR_INR,EUR,INR,91.5341,manual_uploaded_rates,manual
GBP_USD-2023-06-05,2023-06-05,GBP_USD,GBP,USD,1.285983,manual_uploaded_rates,manual
EUR_GBP-2023-06-05,2023-06-05,EUR_GBP,EUR,GBP,0.837385,manual_uploaded_rates,manual
EUR_USD-2023-06-05,2023-06-05,EUR_USD,EUR,USD,1.086606,manual_uploaded_rates,manual
USD_GBP-2023-06-05,2023-06-05,USD_GBP,USD,GBP,0.777571,manual_uploaded_rates,manual
GBP_EUR-2023-06-05,2023-06-05,GBP_EUR,GBP,EUR,1.176326,manual_uploaded_rates,manual
GBP_INR-2023-06-06,2023-06-06,GBP_INR,GBP,INR,108.0876,manual_uploaded_rates,manual
USD_INR-2023-06-06,2023-06-06,USD_INR,USD,INR,83.2295,manual_uploaded_rates,manual
EUR_INR-2023-06-06,2023-06-06,EUR_INR,EUR,INR,91.5554,manual_uploaded_rates,manual
GBP_USD-2023-06-06,2023-06-06,GBP_USD,GBP,USD,1.286283,manual_uploaded_rates,manual
EUR_GBP-2023-06-06,2023-06-06,EUR_GBP,EUR,GBP,0.83758,manual_uploaded_rates,manual
EUR_USD-2023-06-06,2023-06-06,EUR_USD,EUR,USD,1.086859,manual_uploaded_rates,manual
USD_GBP-2023-06-06,2023-06-06,USD_GBP,USD,GBP,0.777752,manual_uploaded_rates,manual
GBP_EUR-2023-06-06,2023-06-06,GBP_EUR,GBP,EUR,1.1766,manual_uploaded_rates,manual
GBP_INR-2023-06-07,2023-06-07,GBP_INR,GBP,INR,108.1167,manual_uploaded_rates,manual
USD_INR-2023-06-07,2023-06-07,USD_INR,USD,INR,83.2518,manual_uploaded_rates,manual
EUR_INR-2023-06-07,2023-06-07,EUR_INR,EUR,INR,91.58,manual_uploaded_rates,manual
GBP_USD-2023-06-07,2023-06-07,GBP_USD,GBP,USD,1.286628,manual_uploaded_rates,manual
EUR_GBP-2023-06-07,2023-06-07,EUR_GBP,EUR,GBP,0.837805,manual_uploaded_rates,manual
EUR_USD-2023-06-07,2023-06-07,EUR_USD,EUR,USD,1.087151,manual_uploaded_rates,manual
USD_GBP-2023-06-07,2023-06-07,USD_GBP,USD,GBP,0.777961,manual_uploaded_rates,manual
GBP_EUR-2023-06-07,2023-06-07,GBP_EUR,GBP,EUR,1.176916,manual_uploaded_rates,manual
GBP_INR-2023-06-08,2023-06-08,GBP_INR,GBP,INR,108.1492,manual_uploaded_rates,manual
USD_INR-2023-06-08,2023-06-08,USD_INR,USD,INR,83.2769,manual_uploaded_rates,manual
EUR_INR-2023-06-08,2023-06-08,EUR_INR,EUR,INR,91.6075,manual_uploaded_rates,manual
GBP_USD-2023-06-08,2023-06-08,GBP_USD,GBP,USD,1.287015,manual_uploaded_rates,manual
EUR_GBP-2023-06-08,2023-06-08,EUR_GBP,EUR,GBP,0.838056,manual_uploaded_rates,manual
EUR_USD-2023-06-08,2023-06-08,EUR_USD,EUR,USD,1.087478,manual_uploaded_rates,manual
USD_GBP-2023-06-08,2023-06-08,USD_GBP,USD,GBP,0.778195,manual_uploaded_rates,manual
GBP_EUR-2023-06-08,2023-06-08,GBP_EUR,GBP,EUR,1.17727,manual_uploaded_rates,manual
GBP_INR-2023-06-09,2023-06-09,GBP_INR,GBP,INR,108.1846,manual_uploaded_rates,manual
USD_INR-2023-06-09,2023-06-09,USD_INR,USD,INR,83.3041,manual_uploaded_rates,manual
EUR_INR-2023-06-09,2023-06-09,EUR_INR,EUR,INR,91.6376,manual_uploaded_rates,manual
GBP_USD-2023-06-09,2023-06-09,GBP_USD,GBP,USD,1.287437,manual_uploaded_rates,manual
EUR_GBP-2023-06-09,2023-06-09,EUR_GBP,EUR,GBP,0.838331,manual_uploaded_rates,manual
EUR_USD-2023-06-09,2023-06-09,EUR_USD,EUR,USD,1.087834,manual_uploaded_rates,manual
USD_GBP-2023-06-09,2023-06-09,USD_GBP,USD,GBP,0.77845,manual_uploaded_rates,manual
GBP_EUR-2023-06-09,2023-06-09,GBP_EUR,GBP,EUR,1.177655,manual_uploaded_rates,manual
GBP_INR-2023-06-10,2023-06-10,GBP_INR,GBP,INR,108.2223,manual_uploaded_rates,manual
USD_INR-2023-06-10,2023-06-10,USD_INR,USD,INR,83.3332,manual_uploaded_rates,manual
EUR_INR-2023-06-10,2023-06-10,EUR_INR,EUR,INR,91.6695,manual_uploaded_rates,manual
GBP_USD-2023-06-10,2023-06-10,GBP_USD,GBP,USD,1.287886,manual_uploaded_rates,manual
EUR_GBP-2023-06-10,2023-06-10,EUR_GBP,EUR,GBP,0.838623,manual_uploaded_rates,manual
EUR_USD-2023-06-10,2023-06-10,EUR_USD,EUR,USD,1.088214,manual_uploaded_rates,manual
USD_GBP-2023-06-10,2023-06-10,USD_GBP,USD,GBP,0.778722,manual_uploaded_rates,manual
GBP_EUR-2023-06-10,2023-06-10,GBP_EUR,GBP,EUR,1.178066,manual_uploaded_rates,manual
GBP_INR-2023-06-11,2023-06-11,GBP_INR,GBP,INR,108.2617,manual_uploaded_rates,manual
USD_INR-2023-06-11,2023-06-11,USD_INR,USD,INR,83.3635,manual_uploaded_rates,manual
EUR_INR-2023-06-11,2023-06-11,EUR_INR,EUR,INR,91.7028,manual_uploaded_rates,manual
GBP_USD-2023-06-11,2023-06-11,GBP_USD,GBP,USD,1.288354,manual_uploaded_rates,manual
EUR_GBP-2023-06-11,2023-06-11,EUR_GBP,EUR,GBP,0.838928,manual_uploaded_rates,manual
EUR_USD-2023-06-11,2023-06-11,EUR_USD,EUR,USD,1.088609,manual_uploaded_rates,manual
USD_GBP-2023-06-11,2023-06-11,USD_GBP,USD,GBP,0.779005,manual_uploaded_rates,manual
GBP_EUR-2023-06-11,2023-06-11,GBP_EUR,GBP,EUR,1.178494,manual_uploaded_rates,manual
GBP_INR-2023-06-12,2023-06-12,GBP_INR,GBP,INR,108.3019,manual_uploaded_rates,manual
USD_INR-2023-06-12,2023-06-12,USD_INR,USD,INR,83.3944,manual_uploaded_rates,manual
EUR_INR-2023-06-12,2023-06-12,EUR_INR,EUR,INR,91.7369,manual_uploaded_rates,manual
GBP_USD-2023-06-12,2023-06-12,GBP_USD,GBP,USD,1.288832,manual_uploaded_rates,manual
EUR_GBP-2023-06-12,2023-06-12,EUR_GBP,EUR,GBP,0.83924,manual_uploaded_rates,manual
EUR_USD-2023-06-12,2023-06-12,EUR_USD,EUR,USD,1.089013,manual_uploaded_rates,manual
USD_GBP-2023-06-12,2023-06-12,USD_GBP,USD,GBP,0.779294,manual_uploaded_rates,manual
GBP_EUR-2023-06-12,2023-06-12,GBP_EUR,GBP,EUR,1.178932,manual_uploaded_rates,manual
GBP_INR-2023-06-13,2023-06-13,GBP_INR,GBP,INR,108.3421,manual_uploaded_rates,manual
USD_INR-2023-06-13,2023-06-13,USD_INR,USD,INR,83.4254,manual_uploaded_rates,manual
EUR_INR-2023-06-13,2023-06-13,EUR_INR,EUR,INR,91.7709,manual_uploaded_rates,manual
GBP_USD-2023-06-13,2023-06-13,GBP_USD,GBP,USD,1.289311,manual_uploaded_rates,manual
EUR_GBP-2023-06-13,2023-06-13,EUR_GBP,EUR,GBP,0.839551,manual_uploaded_rates,manual
EUR_USD-2023-06-13,2023-06-13,EUR_USD,EUR,USD,1.089418,manual_uploaded_rates,manual
USD_GBP-2023-06-13,2023-06-13,USD_GBP,USD,GBP,0.779583,manual_uploaded_rates,manual
GBP_EUR-2023-06-13,2023-06-13,GBP_EUR,GBP,EUR,1.179369,manual_uploaded_rates,manual
GBP_INR-2023-06-14,2023-06-14,GBP_INR,GBP,INR,108.3814,manual_uploaded_rates,manual
USD_INR-2023-06-14,2023-06-14,USD_INR,USD,INR,83.4557,manual_uploaded_rates,manual
EUR_INR-2023-06-14,2023-06-14,EUR_INR,EUR,INR,91.8043,manual_uploaded_rates,manual
GBP_USD-2023-06-14,2023-06-14,GBP_USD,GBP,USD,1.289779,manual_uploaded_rates,manual
EUR_GBP-2023-06-14,2023-06-14,EUR_GBP,EUR,GBP,0.839856,manual_uploaded_rates,manual
EUR_USD-2023-06-14,2023-06-14,EUR_USD,EUR,USD,1.089813,manual_uploaded_rates,manual
USD_GBP-2023-06-14,2023-06-14,USD_GBP,USD,GBP,0.779866,manual_uploaded_rates,manual
GBP_EUR-2023-06-14,2023-06-14,GBP_EUR,GBP,EUR,1.179798,manual_uploaded_rates,manual
GBP_INR-2023-06-15,2023-06-15,GBP_INR,GBP,INR,108.4191,manual_uploaded_rates,manual
USD_INR-2023-06-15,2023-06-15,USD_INR,USD,INR,83.4847,manual_uploaded_rates,manual
EUR_INR-2023-06-15,2023-06-15,EUR_INR,EUR,INR,91.8362,manual_uploaded_rates,manual
GBP_USD-2023-06-15,2023-06-15,GBP_USD,GBP,USD,1.290227,manual_uploaded_rates,manual
EUR_GBP-2023-06-15,2023-06-15,EUR_GBP,EUR,GBP,0.840148,manual_uploaded_rates,manual
EUR_USD-2023-06-15,2023-06-15,EUR_USD,EUR,USD,1.090192,manual_uploaded_rates,manual
USD_GBP-2023-06-15,2023-06-15,USD_GBP,USD,GBP,0.780137,manual_uploaded_rates,manual
GBP_EUR-2023-06-15,2023-06-15,GBP_EUR,GBP,EUR,1.180208,manual_uploaded_rates,manual
GBP_INR-2023-06-16,2023-06-16,GBP_INR,GBP,INR,108.4541,manual_uploaded_rates,manual
USD_INR-2023-06-16,2023-06-16,USD_INR,USD,INR,83.5117,manual_uploaded_rates,manual
EUR_INR-2023-06-16,2023-06-16,EUR_INR,EUR,INR,91.8659,manual_uploaded_rates,manual
GBP_USD-2023-06-16,2023-06-16,GBP_USD,GBP,USD,1.290644,manual_uploaded_rates,manual
EUR_GBP-2023-06-16,2023-06-16,EUR_GBP,EUR,GBP,0.84042,manual_uploaded_rates,manual
EUR_USD-2023-06-16,2023-06-16,EUR_USD,EUR,USD,1.090544,manual_uploaded_rates,manual
USD_GBP-2023-06-16,2023-06-16,USD_GBP,USD,GBP,0.78039,manual_uploaded_rates,manual
GBP_EUR-2023-06-16,2023-06-16,GBP_EUR,GBP,EUR,1.180589,manual_uploaded_rates,manual
GBP_INR-2023-06-17,2023-06-17,GBP_INR,GBP,INR,108.4858,manual_uploaded_rates,manual
USD_INR-2023-06-17,2023-06-17,USD_INR,USD,INR,83.5361,manual_uploaded_rates,manual
EUR_INR-2023-06-17,2023-06-17,EUR_INR,EUR,INR,91.8927,manual_uploaded_rates,manual
GBP_USD-2023-06-17,2023-06-17,GBP_USD,GBP,USD,1.291021,manual_uploaded_rates,manual
EUR_GBP-2023-06-17,2023-06-17,EUR_GBP,EUR,GBP,0.840665,manual_uploaded_rates,manual
EUR_USD-2023-06-17,2023-06-17,EUR_USD,EUR,USD,1.090863,manual_uploaded_rates,manual
USD_GBP-2023-06-17,2023-06-17,USD_GBP,USD,GBP,0.780617,manual_uploaded_rates,manual
GBP_EUR-2023-06-17,2023-06-17,GBP_EUR,GBP,EUR,1.180934,manual_uploaded_rates,manual
GBP_INR-2023-06-18,2023-06-18,GBP_INR,GBP,INR,108.5132,manual_uploaded_rates,manual
USD_INR-2023-06-18,2023-06-18,USD_INR,USD,INR,83.5572,manual_uploaded_rates,manual
EUR_INR-2023-06-18,2023-06-18,EUR_INR,EUR,INR,91.9159,manual_uploaded_rates,manual
GBP_USD-2023-06-18,2023-06-18,GBP_USD,GBP,USD,1.291348,manual_uploaded_rates,manual
EUR_GBP-2023-06-18,2023-06-18,EUR_GBP,EUR,GBP,0.840878,manual_uploaded_rates,manual
EUR_USD-2023-06-18,2023-06-18,EUR_USD,EUR,USD,1.091139,manual_uploaded_rates,manual
USD_GBP-2023-06-18,2023-06-18,USD_GBP,USD,GBP,0.780815,manual_uploaded_rates,manual
GBP_EUR-2023-06-18,2023-06-18,GBP_EUR,GBP,EUR,1.181233,manual_uploaded_rates,manual
GBP_INR-2023-06-19,2023-06-19,GBP_INR,GBP,INR,108.5357,manual_uploaded_rates,manual
USD_INR-2023-06-19,2023-06-19,USD_INR,USD,INR,83.5745,manual_uploaded_rates,manual
EUR_INR-2023-06-19,2023-06-19,EUR_INR,EUR,INR,91.935,manual_uploaded_rates,manual
GBP_USD-2023-06-19,2023-06-19,GBP_USD,GBP,USD,1.291615,manual_uploaded_rates,manual
EUR_GBP-2023-06-19,2023-06-19,EUR_GBP,EUR,GBP,0.841052,manual_uploaded_rates,manual
EUR_USD-2023-06-19,2023-06-19,EUR_USD,EUR,USD,1.091365,manual_uploaded_rates,manual
USD_GBP-2023-06-19,2023-06-19,USD_GBP,USD,GBP,0.780977,manual_uploaded_rates,manual
GBP_EUR-2023-06-19,2023-06-19,GBP_EUR,GBP,EUR,1.181478,manual_uploaded_rates,manual
GBP_INR-2023-06-20,2023-06-20,GBP_INR,GBP,INR,108.5526,manual_uploaded_rates,manual
USD_INR-2023-06-20,2023-06-20,USD_INR,USD,INR,83.5875,manual_uploaded_rates,manual
EUR_INR-2023-06-20,2023-06-20,EUR_INR,EUR,INR,91.9493,manual_uploaded_rates,manual
GBP_USD-2023-06-20,2023-06-20,GBP_USD,GBP,USD,1.291816,manual_uploaded_rates,manual
EUR_GBP-2023-06-20,2023-06-20,EUR_GBP,EUR,GBP,0.841183,manual_uploaded_rates,manual
EUR_USD-2023-06-20,2023-06-20,EUR_USD,EUR,USD,1.091535,manual_uploaded_rates,manual
USD_GBP-2023-06-20,2023-06-20,USD_GBP,USD,GBP,0.781098,manual_uploaded_rates,manual
GBP_EUR-2023-06-20,2023-06-20,GBP_EUR,GBP,EUR,1.181661,manual_uploaded_rates,manual
GBP_INR-2023-06-21,2023-06-21,GBP_INR,GBP,INR,108.5633,manual_uploaded_rates,manual
USD_INR-2023-06-21,2023-06-21,USD_INR,USD,INR,83.5957,manual_uploaded_rates,manual
EUR_INR-2023-06-21,2023-06-21,EUR_INR,EUR,INR,91.9583,manual_uploaded_rates,manual
GBP_USD-2023-06-21,2023-06-21,GBP_USD,GBP,USD,1.291943,manual_uploaded_rates,manual
EUR_GBP-2023-06-21,2023-06-21,EUR_GBP,EUR,GBP,0.841265,manual_uploaded_rates,manual
EUR_USD-2023-06-21,2023-06-21,EUR_USD,EUR,USD,1.091642,manual_uploaded_rates,manual
USD_GBP-2023-06-21,2023-06-21,USD_GBP,USD,GBP,0.781175,manual_uploaded_rates,manual
GBP_EUR-2023-06-21,2023-06-21,GBP_EUR,GBP,EUR,1.181778,manual_uploaded_rates,manual
GBP_INR-2023-06-22,2023-06-22,GBP_INR,GBP,INR,108.5673,manual_uploaded_rates,manual
USD_INR-2023-06-22,2023-06-22,USD_INR,USD,INR,83.5988,manual_uploaded_rates,manual
EUR_INR-2023-06-22,2023-06-22,EUR_INR,EUR,INR,91.9617,manual_uploaded_rates,manual
GBP_USD-2023-06-22,2023-06-22,GBP_USD,GBP,USD,1.291991,manual_uploaded_rates,manual
EUR_GBP-2023-06-22,2023-06-22,EUR_GBP,EUR,GBP,0.841297,manual_uploaded_rates,manual
EUR_USD-2023-06-22,2023-06-22,EUR_USD,EUR,USD,1.091682,manual_uploaded_rates,manual
USD_GBP-2023-06-22,2023-06-22,USD_GBP,USD,GBP,0.781204,manual_uploaded_rates,manual
GBP_EUR-2023-06-22,2023-06-22,GBP_EUR,GBP,EUR,1.181821,manual_uploaded_rates,manual
GBP_INR-2023-06-23,2023-06-23,GBP_INR,GBP,INR,108.5643,manual_uploaded_rates,manual
USD_INR-2023-06-23,2023-06-23,USD_INR,USD,INR,83.5965,manual_uploaded_rates,manual
EUR_INR-2023-06-23,2023-06-23,EUR_INR,EUR,INR,91.9592,manual_uploaded_rates,manual
GBP_USD-2023-06-23,2023-06-23,GBP_USD,GBP,USD,1.291956,manual_uploaded_rates,manual
EUR_GBP-2023-06-23,2023-06-23,EUR_GBP,EUR,GBP,0.841273,manual_uploaded_rates,manual
EUR_USD-2023-06-23,2023-06-23,EUR_USD,EUR,USD,1.091652,manual_uploaded_rates,manual
USD_GBP-2023-06-23,2023-06-23,USD_GBP,USD,GBP,0.781182,manual_uploaded_rates,manual
GBP_EUR-2023-06-23,2023-06-23,GBP_EUR,GBP,EUR,1.181789,manual_uploaded_rates,manual
GBP_INR-2023-06-24,2023-06-24,GBP_INR,GBP,INR,108.5541,manual_uploaded_rates,manual
USD_INR-2023-06-24,2023-06-24,USD_INR,USD,INR,83.5887,manual_uploaded_rates,manual
EUR_INR-2023-06-24,2023-06-24,EUR_INR,EUR,INR,91.9505,manual_uploaded_rates,manual
GBP_USD-2023-06-24,2023-06-24,GBP_USD,GBP,USD,1.291834,manual_uploaded_rates,manual
EUR_GBP-2023-06-24,2023-06-24,EUR_GBP,EUR,GBP,0.841194,manual_uploaded_rates,manual
EUR_USD-2023-06-24,2023-06-24,EUR_USD,EUR,USD,1.091549,manual_uploaded_rates,manual
USD_GBP-2023-06-24,2023-06-24,USD_GBP,USD,GBP,0.781109,manual_uploaded_rates,manual
GBP_EUR-2023-06-24,2023-06-24,GBP_EUR,GBP,EUR,1.181677,manual_uploaded_rates,manual
GBP_INR-2023-06-25,2023-06-25,GBP_INR,GBP,INR,108.5365,manual_uploaded_rates,manual
USD_INR-2023-06-25,2023-06-25,USD_INR,USD,INR,83.5751,manual_uploaded_rates,manual
EUR_INR-2023-06-25,2023-06-25,EUR_INR,EUR,INR,91.9356,manual_uploaded_rates,manual
GBP_USD-2023-06-25,2023-06-25,GBP_USD,GBP,USD,1.291624,manual_uploaded_rates,manual
EUR_GBP-2023-06-25,2023-06-25,EUR_GBP,EUR,GBP,0.841058,manual_uploaded_rates,manual
EUR_USD-2023-06-25,2023-06-25,EUR_USD,EUR,USD,1.091373,manual_uploaded_rates,manual
USD_GBP-2023-06-25,2023-06-25,USD_GBP,USD,GBP,0.780982,manual_uploaded_rates,manual
GBP_EUR-2023-06-25,2023-06-25,GBP_EUR,GBP,EUR,1.181486,manual_uploaded_rates,manual
GBP_INR-2023-06-26,2023-06-26,GBP_INR,GBP,INR,108.5116,manual_uploaded_rates,manual
USD_INR-2023-06-26,2023-06-26,USD_INR,USD,INR,83.5559,manual_uploaded_rates,manual
EUR_INR-2023-06-26,2023-06-26,EUR_INR,EUR,INR,91.9145,manual_uploaded_rates,manual
GBP_USD-2023-06-26,2023-06-26,GBP_USD,GBP,USD,1.291328,manual_uploaded_rates,manual
EUR_GBP-2023-06-26,2023-06-26,EUR_GBP,EUR,GBP,0.840865,manual_uploaded_rates,manual
EUR_USD-2023-06-26,2023-06-26,EUR_USD,EUR,USD,1.091122,manual_uploaded_rates,manual
USD_GBP-2023-06-26,2023-06-26,USD_GBP,USD,GBP,0.780803,manual_uploaded_rates,manual
GBP_EUR-2023-06-26,2023-06-26,GBP_EUR,GBP,EUR,1.181215,manual_uploaded_rates,manual
GBP_INR-2023-06-27,2023-06-27,GBP_INR,GBP,INR,108.4795,manual_uploaded_rates,manual
USD_INR-2023-06-27,2023-06-27,USD_INR,USD,INR,83.5312,manual_uploaded_rates,manual
EUR_INR-2023-06-27,2023-06-27,EUR_INR,EUR,INR,91.8874,manual_uploaded_rates,manual
GBP_USD-2023-06-27,2023-06-27,GBP_USD,GBP,USD,1.290946,manual_uploaded_rates,manual
EUR_GBP-2023-06-27,2023-06-27,EUR_GBP,EUR,GBP,0.840616,manual_uploaded_rates,manual
EUR_USD-2023-06-27,2023-06-27,EUR_USD,EUR,USD,1.0908,manual_uploaded_rates,manual
USD_GBP-2023-06-27,2023-06-27,USD_GBP,USD,GBP,0.780572,manual_uploaded_rates,manual
GBP_EUR-2023-06-27,2023-06-27,GBP_EUR,GBP,EUR,1.180866,manual_uploaded_rates,manual
GBP_INR-2023-06-28,2023-06-28,GBP_INR,GBP,INR,108.4406,manual_uploaded_rates,manual
USD_INR-2023-06-28,2023-06-28,USD_INR,USD,INR,83.5012,manual_uploaded_rates,manual
EUR_INR-2023-06-28,2023-06-28,EUR_INR,EUR,INR,91.8544,manual_uploaded_rates,manual
GBP_USD-2023-06-28,2023-06-28,GBP_USD,GBP,USD,1.290483,manual_uploaded_rates,manual
EUR_GBP-2023-06-28,2023-06-28,EUR_GBP,EUR,GBP,0.840314,manual_uploaded_rates,manual
EUR_USD-2023-06-28,2023-06-28,EUR_USD,EUR,USD,1.090408,manual_uploaded_rates,manual
USD_GBP-2023-06-28,2023-06-28,USD_GBP,USD,GBP,0.780292,manual_uploaded_rates,manual
GBP_EUR-2023-06-28,2023-06-28,GBP_EUR,GBP,EUR,1.180442,manual_uploaded_rates,manual
GBP_INR-2023-06-29,2023-06-29,GBP_INR,GBP,INR,108.3952,manual_uploaded_rates,manual
USD_INR-2023-06-29,2023-06-29,USD_INR,USD,INR,83.4663,manual_uploaded_rates,manual
EUR_INR-2023-06-29,2023-06-29,EUR_INR,EUR,INR,91.8159,manual_uploaded_rates,manual
GBP_USD-2023-06-29,2023-06-29,GBP_USD,GBP,USD,1.289943,manual_uploaded_rates,manual
EUR_GBP-2023-06-29,2023-06-29,EUR_GBP,EUR,GBP,0.839963,manual_uploaded_rates,manual
EUR_USD-2023-06-29,2023-06-29,EUR_USD,EUR,USD,1.089952,manual_uploaded_rates,manual
USD_GBP-2023-06-29,2023-06-29,USD_GBP,USD,GBP,0.779965,manual_uploaded_rates,manual
GBP_EUR-2023-06-29,2023-06-29,GBP_EUR,GBP,EUR,1.179948,manual_uploaded_rates,manual
GBP_INR-2023-06-30,2023-06-30,GBP_INR,GBP,INR,108.3439,manual_uploaded_rates,manual
USD_INR-2023-06-30,2023-06-30,USD_INR,USD,INR,83.4268,manual_uploaded_rates,manual
EUR_INR-2023-06-30,2023-06-30,EUR_INR,EUR,INR,91.7725,manual_uploaded_rates,manual
GBP_USD-2023-06-30,2023-06-30,GBP_USD,GBP,USD,1.289332,manual_uploaded_rates,manual
EUR_GBP-2023-06-30,2023-06-30,EUR_GBP,EUR,GBP,0.839565,manual_uploaded_rates,manual
EUR_USD-2023-06-30,2023-06-30,EUR_USD,EUR,USD,1.089436,manual_uploaded_rates,manual
USD_GBP-2023-06-30,2023-06-30,USD_GBP,USD,GBP,0.779596,manual_uploaded_rates,manual
GBP_EUR-2023-06-30,2023-06-30,GBP_EUR,GBP,EUR,1.179389,manual_uploaded_rates,manual
GBP_INR-2023-07-01,2023-07-01,GBP_INR,GBP,INR,108.2873,manual_uploaded_rates,manual
USD_INR-2023-07-01,2023-07-01,USD_INR,USD,INR,83.3832,manual_uploaded_rates,manual
EUR_INR-2023-07-01,2023-07-01,EUR_INR,EUR,INR,91.7246,manual_uploaded_rates,manual
GBP_USD-2023-07-01,2023-07-01,GBP_USD,GBP,USD,1.288659,manual_uploaded_rates,manual
EUR_GBP-2023-07-01,2023-07-01,EUR_GBP,EUR,GBP,0.839127,manual_uploaded_rates,manual
EUR_USD-2023-07-01,2023-07-01,EUR_USD,EUR,USD,1.088867,manual_uploaded_rates,manual
USD_GBP-2023-07-01,2023-07-01,USD_GBP,USD,GBP,0.779189,manual_uploaded_rates,manual
GBP_EUR-2023-07-01,2023-07-01,GBP_EUR,GBP,EUR,1.178773,manual_uploaded_rates,manual
GBP_INR-2023-07-02,2023-07-02,GBP_INR,GBP,INR,108.2263,manual_uploaded_rates,manual
USD_INR-2023-07-02,2023-07-02,USD_INR,USD,INR,83.3362,manual_uploaded_rates,manual
EUR_INR-2023-07-02,2023-07-02,EUR_INR,EUR,INR,91.6728,manual_uploaded_rates,manual
GBP_USD-2023-07-02,2023-07-02,GBP_USD,GBP,USD,1.287932,manual_uploaded_rates,manual
EUR_GBP-2023-07-02,2023-07-02,EUR_GBP,EUR,GBP,0.838654,manual_uploaded_rates,manual
EUR_USD-2023-07-02,2023-07-02,EUR_USD,EUR,USD,1.088253,manual_uploaded_rates,manual
USD_GBP-2023-07-02,2023-07-02,USD_GBP,USD,GBP,0.77875,manual_uploaded_rates,manual
GBP_EUR-2023-07-02,2023-07-02,GBP_EUR,GBP,EUR,1.178109,manual_uploaded_rates,manual
GBP_INR-2023-07-03,2023-07-03,GBP_INR,GBP,INR,108.1615,manual_uploaded_rates,manual
USD_INR-2023-07-03,2023-07-03,USD_INR,USD,INR,83.2863,manual_uploaded_rates,manual
EUR_INR-2023-07-03,2023-07-03,EUR_INR,EUR,INR,91.618,manual_uploaded_rates,manual
GBP_USD-2023-07-03,2023-07-03,GBP_USD,GBP,USD,1.287162,manual_uploaded_rates,manual
EUR_GBP-2023-07-03,2023-07-03,EUR_GBP,EUR,GBP,0.838152,manual_uploaded_rates,manual
EUR_USD-2023-07-03,2023-07-03,EUR_USD,EUR,USD,1.087602,manual_uploaded_rates,manual
USD_GBP-2023-07-03,2023-07-03,USD_GBP,USD,GBP,0.778284,manual_uploaded_rates,manual
GBP_EUR-2023-07-03,2023-07-03,GBP_EUR,GBP,EUR,1.177404,manual_uploaded_rates,manual
GBP_INR-2023-07-04,2023-07-04,GBP_INR,GBP,INR,108.094,manual_uploaded_rates,manual
